customer_id,Predicted_Churn,Churn_Probability,Risk_Level
0002-ORFBO,No,0.1432299496981421,Low Risk
3324-OIRTO,No,0.07597227800125345,Low Risk
5414-OFQCB,No,0.08100605718811404,Low Risk
4967-WPNCF,No,0.014076108032545269,Low Risk
8552-OBVRU,No,0.30448900455602773,Low Risk
8499-BRXTD,No,0.051560206751036355,Low Risk
9154-QDGTH,No,0.22464285097333497,Low Risk
8197-BFWVU,No,0.013119684209808233,Low Risk
2577-GVSIL,No,0.12369323767990976,Low Risk
9367-OIUXP,No,0.17067566656347313,Low Risk
6770-UAYGJ,No,0.007354414619414067,Low Risk
6463-HHXJR,No,0.02767500553409961,Low Risk
7928-VJYAB,Yes,0.6082059398140272,Medium Risk
1187-WILMM,No,0.01716945245899439,Low Risk
9776-OJUZI,No,0.28136410482978336,Low Risk
1306-RPWXZ,No,0.004672608614252992,Low Risk
8949-JTMAY,Yes,0.5972544452766829,Medium Risk
2774-LVQUS,Yes,0.6200591231338273,Medium Risk
3097-PYWXL,No,0.24864832982269022,Low Risk
2266-SJNAT,No,0.09231244260342483,Low Risk
0869-PAPRP,No,0.49041914583235796,Medium Risk
4238-JSSWH,No,0.4906160492688312,Medium Risk
2972-YDYUW,No,0.13445317786267197,Low Risk
1104-FEJAM,No,0.24463346023466762,Low Risk
2809-ILCYT,No,0.07113352904347413,Low Risk
5499-ECUTN,No,0.0492209528419627,Low Risk
4981-FLTMF,No,0.02632816587156771,Low Risk
9121-PHQSR,Yes,0.6625413573019958,Medium Risk
3113-IWHLC,No,0.29647024868676797,Low Risk
3211-ILJTT,No,0.48839307182250935,Medium Risk
4612-THJBS,No,0.24698718770639733,Low Risk
4277-BWBML,No,0.0016777983377973262,Low Risk
4094-NSEDU,Yes,0.7616100960295624,High Risk
0234-TEVTT,No,0.038725094302386846,Low Risk
4304-TSPVK,No,0.04165264290765341,Low Risk
1552-AAGRX,No,0.3205095416380158,Low Risk
2637-FKFSY,No,0.4162877161278762,Medium Risk
9796-MVYXX,No,0.06775314170182258,Low Risk
7874-ECPQJ,No,0.18071878217401802,Low Risk
0020-INWCK,No,0.055367008058679903,Low Risk
7089-RKVSZ,No,0.08712313261305656,Low Risk
2683-JXWQQ,No,0.03439918134589459,Low Risk
9548-ZMVTX,No,0.02050267907549399,Low Risk
8739-XNIKG,Yes,0.7784152283238837,High Risk
9755-JHNMN,No,0.008027999779754073,Low Risk
3981-QSVQI,No,0.19067809664629987,Low Risk
2789-HQBOU,Yes,0.7366980591600667,High Risk
9424-CMPOG,No,0.03397616959482532,Low Risk
5067-WJEUN,No,0.0070801358939651185,Low Risk
3450-WXOAT,No,0.102755832204345,Low Risk
9251-WNSOD,No,0.025385748918282585,Low Risk
6974-DAFLI,No,0.013176947698877612,Low Risk
2616-UUTFK,No,0.18927452651668716,Low Risk
7064-JHXCE,No,0.0026762686619081866,Low Risk
5103-MHMHY,No,0.29585088971111834,Low Risk
7989-AWGEH,No,0.14402156789022083,Low Risk
4373-VVHQL,Yes,0.5205101171851745,Medium Risk
4559-UWIHT,Yes,0.6467552550036826,Medium Risk
7268-IGMFD,No,0.47460370154762105,Medium Risk
1846-XWOQN,Yes,0.7300612010104403,High Risk
0235-KGSLC,Yes,0.6486726469474959,Medium Risk
6650-BWFRT,No,0.053171208359476155,Low Risk
9570-KYEUA,No,0.03595133761454296,Low Risk
6993-YGFJV,No,0.059749457995406124,Low Risk
2712-SYWAY,No,0.3793074106876815,Low Risk
0730-BGQGF,No,0.009156281198313236,Low Risk
5498-IBWPI,No,0.014788145723726012,Low Risk
9101-NTIXF,No,0.1887399494616385,Low Risk
0013-SMEOE,No,0.04562745378032965,Low Risk
9314-QDMDW,No,0.27641598850490284,Low Risk
9308-ANMVE,No,0.07609491917888474,Low Risk
2884-GBPFB,No,0.42052129624128964,Medium Risk
3757-NJYBX,No,0.496993921199692,Medium Risk
3413-DHLPB,No,0.24068152666213724,Low Risk
7649-PHJVR,No,0.07023074483315968,Low Risk
6114-TCFID,No,0.046326273497918236,Low Risk
3787-TRIAL,No,0.3823852204311652,Low Risk
2573-GYRUU,No,0.4204765570808076,Medium Risk
5156-UMKOW,No,0.3668300065315517,Low Risk
1247-QBVSH,No,0.06525581515884755,Low Risk
6734-GMPVK,Yes,0.7131900839931739,High Risk
9822-OAOVB,Yes,0.5668639806516292,Medium Risk
6161-ERDGD,No,0.03117561028308362,Low Risk
1226-JZNKR,No,0.08587170989498057,Low Risk
7318-EIVKO,Yes,0.5819152153745327,Medium Risk
3771-PZOBW,Yes,0.5852229404724694,Medium Risk
5136-KCKGI,No,0.28578916875302296,Low Risk
8231-BSWXX,No,0.0824784880831264,Low Risk
6486-LHTMA,No,0.47023255856689067,Medium Risk
4083-BFNYK,No,0.16327708686655307,Low Risk
3722-WPXTK,Yes,0.7942303641445154,High Risk
7389-KBFIT,No,0.469928962159597,Medium Risk
7176-WIONM,Yes,0.5579343086042927,Medium Risk
5141-ZUVBH,No,0.28338366283928595,Low Risk
1089-HDMKP,No,0.2833371500746461,Low Risk
7623-HKYRK,No,0.13274282424880232,Low Risk
0310-SUCIN,No,0.02274452977757931,Low Risk
5197-PYEPU,No,0.14857990648266253,Low Risk
2929-ERCFZ,Yes,0.7055953879953293,High Risk
7548-SEPYI,Yes,0.7285785309482017,High Risk
8835-VSDSE,Yes,0.6953843202143307,Medium Risk
6619-RPLQZ,No,0.006223857760029611,Low Risk
3275-RHRNE,No,0.1386700228922637,Low Risk
3503-TYDAY,No,0.31700712478697257,Low Risk
6901-GOGZG,No,0.02996358393541636,Low Risk
1623-NLDOT,No,0.045721578907374646,Low Risk
7021-XSNYE,No,0.07170832767671986,Low Risk
9621-OUPYD,No,0.04968828947611554,Low Risk
9898-KZQDZ,No,0.4902457876322076,Medium Risk
8982-NHAVY,No,0.43636706607932824,Medium Risk
4307-KWMXE,No,0.3369629970786779,Low Risk
0141-YEAYS,No,0.46740736493721646,Medium Risk
2450-ZKEED,No,0.10292401950156922,Low Risk
3694-DELSO,No,0.3437275369170702,Low Risk
3893-JRNFS,No,0.0878951042685445,Low Risk
9603-OAIHC,Yes,0.7346971533901275,High Risk
1133-KXCGE,No,0.050567404198894994,Low Risk
5236-PERKL,No,0.09710775835368536,Low Risk
0142-GVYSN,No,0.12850548721569113,Low Risk
1049-FYSYG,No,0.33655505377763795,Low Risk
7854-FOKSF,Yes,0.6160382739606965,Medium Risk
2519-FAKOD,No,0.4866431319885084,Medium Risk
8406-LNMHF,No,0.07502124531843743,Low Risk
1821-BUCWY,No,0.040085824695780904,Low Risk
8263-JQAIK,Yes,0.6081296938675839,Medium Risk
0023-UYUPN,No,0.02658832459024464,Low Risk
8314-DPQHL,No,0.1559831432103361,Low Risk
1465-WCZVT,No,0.14984837413204205,Low Risk
9481-SFCQY,No,0.29363017693246685,Low Risk
6360-SVNWV,No,0.29519776307680834,Low Risk
0567-GGCAC,No,0.23096410048914187,Low Risk
7089-IVVAZ,Yes,0.5622096872437987,Medium Risk
8884-MRNSU,No,0.041085682037561265,Low Risk
2171-UDMFD,No,0.05838728857347852,Low Risk
9050-IKDZA,Yes,0.6168458084896526,Medium Risk
2205-YMZZJ,Yes,0.7914077305816193,High Risk
9802-CAQUT,No,0.03922894180870778,Low Risk
1254-IZEYF,Yes,0.6773732234360516,Medium Risk
0187-WZNAB,No,0.2095901741204281,Low Risk
9492-TOKRI,Yes,0.5594976814381111,Medium Risk
1475-VWVDO,Yes,0.652252906441621,Medium Risk
9221-OTIVJ,Yes,0.7657802911990969,High Risk
1357-MVDOZ,No,0.3352573146737407,Low Risk
7602-MVRMB,No,0.04872065821202564,Low Risk
3325-FUYCG,No,0.2625095024654066,Low Risk
5908-QMGOE,Yes,0.6088985332830732,Medium Risk
1197-BVMVG,Yes,0.7674083199289558,High Risk
5406-KGRMX,No,0.004559192295575907,Low Risk
8481-YYXWG,Yes,0.6030351089682832,Medium Risk
5968-HYJRZ,No,0.008332028570857927,Low Risk
5198-EFNBM,No,0.20808466735355127,Low Risk
7516-GMHUV,No,0.1439651310410378,Low Risk
7140-ADSMJ,No,0.18392069395032157,Low Risk
2230-XTUWL,No,0.005468715953998534,Low Risk
7706-YLMQA,No,0.004317487254772373,Low Risk
2585-KTFRE,No,0.2154231562067778,Low Risk
7994-UYIVZ,Yes,0.686675733184988,Medium Risk
2609-IAICY,Yes,0.7499867936450505,High Risk
1740-CSDJP,Yes,0.6161585903491359,Medium Risk
7717-BICXI,No,0.0032053385873949012,Low Risk
6559-RAKOZ,No,0.2773054034934856,Low Risk
2636-OHFMN,Yes,0.6975900554045356,Medium Risk
4716-MRVEN,No,0.03081553077156046,Low Risk
2143-LJULT,No,0.0054230409422106884,Low Risk
1323-OOEPC,No,0.3944723624679189,Low Risk
3200-MNQTF,No,0.006141393201930857,Low Risk
6164-HXUGH,No,0.1324479808175169,Low Risk
5630-IXDXV,Yes,0.5254772047942413,Medium Risk
0320-DWVTU,No,0.03291148803679409,Low Risk
9135-MGVPY,No,0.013989494851488015,Low Risk
1212-GLHMD,Yes,0.5690340002434328,Medium Risk
7878-JGDKK,No,0.3300538223567955,Low Risk
1088-AUUZZ,No,0.014612528345241406,Low Risk
0397-GZBBC,No,0.4327905998229497,Medium Risk
6614-YWYSC,No,0.005872777989243852,Low Risk
9588-OZDMQ,Yes,0.508788705013163,Medium Risk
7641-EUYET,No,0.3572220194502718,Low Risk
6476-EPYZR,No,0.10474075981896365,Low Risk
9921-ZVRHG,Yes,0.6594349633822483,Medium Risk
1174-FGIFN,No,0.3231174428472431,Low Risk
6620-HVDUJ,No,0.07468483306274971,Low Risk
4701-MLJPN,No,0.18457070163722167,Low Risk
1032-MAELW,No,0.02875855205675631,Low Risk
7641-TQFHN,No,0.10953533829257107,Low Risk
1552-TKMXS,No,0.03121064894658102,Low Risk
9206-GVPEQ,No,0.46386099580296586,Medium Risk
8622-ZLFKO,Yes,0.7375226674432768,High Risk
1596-BBVTG,No,0.317188290612424,Low Risk
6188-UXBBR,No,0.027295145940921778,Low Risk
2333-KWEWW,No,0.024791073783370737,Low Risk
5702-SKUOB,No,0.174241577105361,Low Risk
1134-YWTYF,No,0.19021887444621385,Low Risk
6061-GWWAV,No,0.03431546162170999,Low Risk
0679-TDGAK,No,0.04133283018851821,Low Risk
6585-WCEWR,No,0.002460266396897112,Low Risk
9067-YGSCA,No,0.0061301715902770835,Low Risk
9067-SQTNS,No,0.01206038049445914,Low Risk
8433-WXGNA,Yes,0.6017730593140614,Medium Risk
1776-SPBWV,No,0.026826060135601425,Low Risk
8735-SDUFN,No,0.003549421592034927,Low Risk
9668-PUGNU,No,0.007045365316092654,Low Risk
9405-GPBBG,No,0.08499254564494571,Low Risk
1926-QUZNN,No,0.0044337411432092,Low Risk
3707-GNWHM,Yes,0.7040430704706859,High Risk
7016-NVRIC,No,0.18370430994159279,Low Risk
5829-NVSQN,No,0.08728010362667211,Low Risk
9565-AXSMR,No,0.004777417189257374,Low Risk
8922-LIEGH,Yes,0.6455804819635498,Medium Risk
8869-LIHMK,No,0.0627789329290673,Low Risk
8245-UMPYT,Yes,0.7829393541080106,High Risk
5186-SAMNZ,Yes,0.6559404952964197,Medium Risk
0447-RXSGD,Yes,0.6023080823043153,Medium Risk
4927-WWOOZ,Yes,0.7865954948406175,High Risk
5788-YPOEG,No,0.02196820724864125,Low Risk
5373-SFODM,Yes,0.5144072147270451,Medium Risk
0661-KBKPA,No,0.07246766669604218,Low Risk
9081-WWXKP,No,0.005115546974590169,Low Risk
0784-ZQJZX,No,0.001679865688643171,Low Risk
3133-PZNSR,No,0.028332894018053854,Low Risk
5766-ZJYBB,No,0.19554556882241791,Low Risk
8931-GJJIQ,Yes,0.7605017799730283,High Risk
4277-PVRAN,Yes,0.6156993887413055,Medium Risk
0022-TCJCI,No,0.04428277448243949,Low Risk
0722-SVSFK,Yes,0.6711776021889668,Medium Risk
3612-YVGSJ,No,0.004439188163827636,Low Risk
9825-YCXWZ,No,0.2302303344765638,Low Risk
5397-NSKQG,No,0.013100782945248359,Low Risk
8565-HBFNN,No,0.07216858317583576,Low Risk
2000-DHJUY,No,0.020215436056195718,Low Risk
0203-HHYIJ,No,0.04751687809807,Low Risk
8670-ERCJH,No,0.03789523632004634,Low Risk
7758-UJWYS,No,0.07781991077766269,Low Risk
2050-ONYDQ,No,0.003214844128052027,Low Risk
7055-JCGNI,No,0.0537585317039824,Low Risk
0739-UUAJR,No,0.016817821819531755,Low Risk
4826-DXMUP,No,0.09106638453135618,Low Risk
0952-KMEEH,Yes,0.5468120817061256,Medium Risk
7285-KLOTR,No,0.25259792011990845,Low Risk
0654-PQKDW,No,0.017975164665724325,Low Risk
7175-NTIXE,No,0.18074736917083797,Low Risk
7963-SHNDT,No,0.010602341427145986,Low Risk
9796-BPKIW,Yes,0.5904996226538378,Medium Risk
0188-GWFLE,No,0.1861897081953568,Low Risk
8129-GMVGI,No,0.003781252556736481,Low Risk
2882-DDZPG,No,0.11657296662862293,Low Risk
3547-LQRIK,No,0.025635586789364794,Low Risk
9137-NOQKA,No,0.2683637621276271,Low Risk
5843-TTHGI,No,0.27589537726818847,Low Risk
1849-RJYIG,No,0.4001553954391254,Medium Risk
8868-GAGIO,No,0.2729204920670425,Low Risk
4061-UKJWL,No,0.33335953077301844,Low Risk
5380-XPJNZ,No,0.020005213693312214,Low Risk
8263-QMNTJ,No,0.08025662283896835,Low Risk
8178-EYZUO,No,0.36798749335205716,Low Risk
3230-JCNZS,No,0.039978246466689814,Low Risk
0277-ORXQS,No,0.015267229683043506,Low Risk
5130-IEKQT,Yes,0.5508997195935885,Medium Risk
3230-WYKIR,No,0.21182753900067922,Low Risk
7996-BPXHY,No,0.04896598294196458,Low Risk
3227-WLKLI,No,0.01130415425585848,Low Risk
0407-BDJKB,No,0.3730206364445154,Low Risk
2266-FUBDZ,No,0.025816444290825004,Low Risk
8237-ULIXL,No,0.003021388675901361,Low Risk
9600-UDOPK,Yes,0.598711177577531,Medium Risk
8216-AZUUZ,No,0.14242580524657103,Low Risk
9153-BTBVV,No,0.0031707174652509007,Low Risk
4074-SJFFA,No,0.49318740397025035,Medium Risk
3269-ATYWD,Yes,0.5671964041564276,Medium Risk
5186-PEIZU,No,0.04282366618203135,Low Risk
1074-AMIOH,No,0.22538704842966098,Low Risk
4910-GMJOT,Yes,0.8308504110374898,High Risk
0354-WYROK,No,0.49342727560034727,Medium Risk
4361-FEBGN,No,0.006243495283743295,Low Risk
7748-UMTRK,Yes,0.5739446487013606,Medium Risk
0380-ZCSBI,No,0.12489384109344001,Low Risk
7145-FEJWU,Yes,0.7007719422664156,High Risk
6463-MVYRY,No,0.011326579142990177,Low Risk
3969-JQABI,No,0.05934768888766694,Low Risk
9624-EGDEQ,No,0.011436805214329347,Low Risk
1051-EQPZR,No,0.024983549304183193,Low Risk
5849-ASHZJ,No,0.025065450624768573,Low Risk
5780-INQIK,No,0.2782617704461661,Low Risk
7576-OYWBN,Yes,0.7721463496715962,High Risk
4526-ZJJTM,No,0.3928883735416208,Low Risk
8384-FZBJK,No,0.40659436617928707,Medium Risk
3750-RNQKR,No,0.12490630580528256,Low Risk
0962-CQPWQ,No,0.002700612221853563,Low Risk
3096-YXENJ,No,0.08948214846750824,Low Risk
1265-BCFEO,No,0.02586525253958383,Low Risk
5837-LXSDN,No,0.12468642539818761,Low Risk
5945-AZYHT,No,0.18663831615820956,Low Risk
8325-QRPZR,Yes,0.6480412168766094,Medium Risk
6384-VMJHP,No,0.007515989056698905,Low Risk
2262-SLNVK,Yes,0.6176070660651912,Medium Risk
7730-CLDSV,No,0.041950660587384996,Low Risk
1135-HIORI,No,0.1850100645014012,Low Risk
0164-APGRB,No,0.07934303812231815,Low Risk
6481-ESCNL,No,0.49978560405458655,Medium Risk
1790-NESIO,No,0.04739651075905833,Low Risk
1550-EENBN,No,0.4541940495995358,Medium Risk
5539-TMZLF,Yes,0.7358303016472679,High Risk
4323-SADQS,No,0.3542000785865774,Low Risk
4446-BZKHU,No,0.44524671745371913,Medium Risk
5202-IVJNU,No,0.10765550677217497,Low Risk
5976-JCJRH,Yes,0.6424207704850341,Medium Risk
8198-RKSZG,No,0.23534134454570166,Low Risk
0137-OCGAB,Yes,0.6565810162132089,Medium Risk
3351-NQLDI,No,0.06599805794396763,Low Risk
9297-EONCV,No,0.016641855587490376,Low Risk
7593-JNWRU,No,0.33043804997736687,Low Risk
4588-YBNIB,No,0.2557711462020554,Low Risk
1069-QJOEE,No,0.041714044585413675,Low Risk
3336-JORSO,Yes,0.5803949155538328,Medium Risk
7799-DSEWS,No,0.2521920707560948,Low Risk
8766-PAFNE,No,0.016352987009497576,Low Risk
5315-CKEQK,No,0.18461820137996765,Low Risk
3130-ICDUP,No,0.41902874903663434,Medium Risk
0820-FNRNX,No,0.20529500261876976,Low Risk
0880-FVFWF,No,0.24138786629077844,Low Risk
4611-ANLQC,No,0.03902456212682234,Low Risk
4213-HKBJO,No,0.01653348502207343,Low Risk
2792-LSHWX,No,0.40070976249963863,Medium Risk
5028-GZLDO,Yes,0.5106579932535763,Medium Risk
0014-BMAQU,No,0.03525424819390664,Low Risk
6861-XWTWQ,Yes,0.8281470288243581,High Risk
9018-PCIOK,No,0.028413805020365016,Low Risk
4837-QUSFT,No,0.08150648210560592,Low Risk
6877-TJMBR,Yes,0.6783100157498716,Medium Risk
9953-ZMKSM,No,0.0048879661192092584,Low Risk
0907-HQNTS,No,0.06424641509801228,Low Risk
7665-NKLAV,No,0.017735350019769454,Low Risk
6769-DCQLI,No,0.15199929799702136,Low Risk
2433-KMEAS,No,0.294917297663586,Low Risk
4391-LNRXK,No,0.38452620952655286,Low Risk
8250-ZNGGW,No,0.15316776087427048,Low Risk
2195-ZRVAX,No,0.4081947621248906,Medium Risk
3550-SAHFP,Yes,0.5952766126575408,Medium Risk
2011-TRQYE,No,0.3324632751425582,Low Risk
8562-GHPPI,No,0.1756560707042989,Low Risk
5893-PYOLZ,No,0.02546143239854626,Low Risk
4986-MXSFP,No,0.24562220906130455,Low Risk
6131-FOYAS,No,0.20552028809708783,Low Risk
3027-YNWZU,No,0.004235582904127946,Low Risk
5609-IMCGG,No,0.4621074758406829,Medium Risk
4873-ILOLJ,Yes,0.6547358365562697,Medium Risk
4727-MCYZG,No,0.40300440072837473,Medium Risk
9481-WHGWY,No,0.007231719480169339,Low Risk
2725-KXXWT,Yes,0.7899028543852212,High Risk
9565-DJPIB,Yes,0.549381277764272,Medium Risk
4328-VUFWD,No,0.06926440731367157,Low Risk
3301-LSLWQ,No,0.2932869079214151,Low Risk
7473-ZBDSN,No,0.026706146590559303,Low Risk
3166-PNEOF,No,0.016358792246522865,Low Risk
5639-NTUPK,No,0.18380058971998742,Low Risk
8780-YRMTT,No,0.008976345205922125,Low Risk
8348-HFYIV,Yes,0.7345675359982817,High Risk
5140-FOMCQ,No,0.1696975968275243,Low Risk
6242-SGYTS,No,0.08963371418802953,Low Risk
8166-ORCHU,No,0.20891886182058048,Low Risk
8414-OOEEL,No,0.015093977027936795,Low Risk
8454-AATJP,No,0.03697467721064422,Low Risk
6849-WLEYG,No,0.16197812179581186,Low Risk
4659-NZRUF,Yes,0.5583417966247249,Medium Risk
4531-AUZNK,No,0.11295840228004052,Low Risk
4191-XOVOM,No,0.27972978242833757,Low Risk
2150-OEGBV,No,0.032013966298818856,Low Risk
8429-XIBUM,Yes,0.5542320279197983,Medium Risk
1855-CFULU,No,0.19141175072528713,Low Risk
4878-BUNFV,No,0.007320053496908387,Low Risk
1872-EBWSC,No,0.030737174317954075,Low Risk
2608-BHKFN,Yes,0.5824667277321989,Medium Risk
7026-YMSBE,No,0.030296406231060412,Low Risk
7341-LXCAF,Yes,0.7481649983823974,High Risk
6997-UVGOX,No,0.006657324465948403,Low Risk
9674-EHPPG,No,0.014663065130023778,Low Risk
9462-MJUAW,No,0.3912352348948277,Low Risk
8128-YVJRG,Yes,0.5571317994803477,Medium Risk
5440-VHLUL,No,0.14105963989120482,Low Risk
5781-BKHOP,No,0.03490876970232596,Low Risk
4283-FUTGF,Yes,0.6630668364733607,Medium Risk
5213-TWWJU,No,0.379248446286979,Low Risk
1569-TTNYJ,Yes,0.7113242952643571,High Risk
8628-MFKAX,No,0.058055513076577386,Low Risk
2397-BRLOM,Yes,0.5933859141744826,Medium Risk
7629-WIXZF,No,0.2560406867945698,Low Risk
5445-GLVOT,No,0.2306803733678296,Low Risk
3976-HXHCE,No,0.002124554311225251,Low Risk
2466-NEJOJ,No,0.11439981830919092,Low Risk
0254-KCJGT,No,0.04082125803754513,Low Risk
5472-CVMDX,No,0.006445526414904087,Low Risk
6461-SZMCV,No,0.012239451376113517,Low Risk
8150-QUDFX,No,0.18742624664204607,Low Risk
9508-ILZDG,No,0.49148285965368677,Medium Risk
2346-DJQTB,No,0.21548185480740537,Low Risk
1697-LYYYX,No,0.0052460116260193935,Low Risk
1942-OQFRW,No,0.4316164754445815,Medium Risk
4749-VFKVB,Yes,0.5076738659097468,Medium Risk
9640-ZSLDC,No,0.0334843358048116,Low Risk
4231-LZUYM,No,0.0030698674210710114,Low Risk
7598-UAASY,Yes,0.6044709992941925,Medium Risk
7938-OUHIO,Yes,0.7056248582560758,High Risk
8510-AWCXC,Yes,0.7228734867793233,High Risk
6128-AQBMT,No,0.38055443344421863,Low Risk
3594-BDSOA,No,0.03524064236422138,Low Risk
0431-APWVY,No,0.3128825018472056,Low Risk
5133-VRSAB,No,0.3169839768544484,Low Risk
5996-DAOQL,No,0.2567658055105928,Low Risk
6838-YAUVY,No,0.0878960250008565,Low Risk
0484-JPBRU,No,0.06506534516790485,Low Risk
7883-ROJOC,No,0.20776659019580895,Low Risk
0244-LGNFY,No,0.009283543224862594,Low Risk
7274-CGTOD,No,0.009847604013060493,Low Risk
4295-YURET,No,0.018829503475848414,Low Risk
3426-NIYYL,No,0.35746692681145265,Low Risk
8225-BTJAU,Yes,0.723874398376724,High Risk
4635-EJYPD,No,0.01196069882756254,Low Risk
1866-ZSLJM,No,0.07786293225394898,Low Risk
4636-TVXVG,No,0.005275887530750197,Low Risk
4236-UJPWO,Yes,0.5522849137732854,Medium Risk
9392-XBGTD,No,0.014508502863263028,Low Risk
3387-VATUS,Yes,0.7514475297828123,High Risk
6402-SSEJG,No,0.174259715663437,Low Risk
1143-NMNQJ,Yes,0.7887747794513377,High Risk
1169-SAOCL,No,0.2086468072805382,Low Risk
1110-KYLGQ,No,0.19607627818979825,Low Risk
9929-PLVPA,No,0.1282798272285314,Low Risk
3518-PZXZQ,No,0.4953646973872804,Medium Risk
2371-JUNGC,No,0.1302695482169329,Low Risk
7693-QPEFS,No,0.3177116635922788,Low Risk
0924-BJCRC,No,0.3084133208780596,Low Risk
5074-FBGHB,No,0.17582743770129103,Low Risk
2351-BKRZW,No,0.024441163979293135,Low Risk
4455-BFSPD,No,0.13643428011221456,Low Risk
0415-MOSGF,No,0.35100222208340404,Low Risk
1724-BQUHA,Yes,0.7956766613310498,High Risk
3948-KXDUF,No,0.006436436055402497,Low Risk
2323-ARSVR,No,0.060744296826077994,Low Risk
0815-MFZGM,No,0.11950027710061077,Low Risk
4826-XTSOH,Yes,0.8216930784237241,High Risk
5480-XTFFL,No,0.012066578929376973,Low Risk
8295-FHIVV,No,0.211736931595772,Low Risk
2495-INZWQ,Yes,0.724958033813739,High Risk
9086-YJYXS,No,0.11977241647842791,Low Risk
1179-INLAT,No,0.13730831524998705,Low Risk
7909-FIOIY,No,0.32829233643080963,Low Risk
4139-SUGLD,No,0.0820424604762005,Low Risk
6857-VWJDT,Yes,0.7087847295987892,High Risk
6351-SCJKT,No,0.27048963060559794,Low Risk
5468-BPMMO,No,0.03932090823084764,Low Risk
5624-BQSSA,No,0.1875268033009301,Low Risk
0197-PNKNK,No,0.04318979203399943,Low Risk
2439-QKJUL,No,0.16595787695850242,Low Risk
1194-SPVSP,No,0.18342353903634878,Low Risk
9534-NSXEM,No,0.04665789974385725,Low Risk
2408-WITXK,Yes,0.6455590406134508,Medium Risk
8929-KSWIH,No,0.1350812893370404,Low Risk
2250-IVBWA,No,0.08647281308731712,Low Risk
1810-MVMAI,No,0.09899493949058429,Low Risk
9506-UXUSK,Yes,0.6131358310350696,Medium Risk
1229-RCALF,No,0.16428640750598533,Low Risk
3572-UOLYZ,No,0.21971860421555775,Low Risk
1429-UYJSV,No,0.06586853312204341,Low Risk
5577-OTWWW,No,0.10263214715063702,Low Risk
6100-QQHEB,Yes,0.7244687468056562,High Risk
6366-XIVKZ,No,0.2501328804136003,Low Risk
3470-OBUET,No,0.006762682701022834,Low Risk
2770-NSVDG,No,0.3196885223568374,Low Risk
9375-MHRRS,No,0.23507178078538107,Low Risk
2634-HCZGT,No,0.052646213923246005,Low Risk
7503-QQRVF,No,0.4887169637240774,Medium Risk
4860-YZGZM,No,0.17684173310511941,Low Risk
6599-GZWCM,No,0.32378063273694374,Low Risk
2691-NZETQ,Yes,0.754998755543888,High Risk
4404-HIBDJ,No,0.05126955061397714,Low Risk
5533-NHFRF,Yes,0.5524241226554949,Medium Risk
7037-MTYVW,No,0.04225364898842227,Low Risk
4760-THGOT,No,0.399453300626505,Low Risk
7295-JOMMD,Yes,0.5574552858504452,Medium Risk
4016-BJKTZ,No,0.21235533801586293,Low Risk
6584-VQMYT,No,0.04181815932504863,Low Risk
9838-BFCQT,No,0.002659759313325048,Low Risk
2790-XUYMV,No,0.04869982830527104,Low Risk
0581-MDMPW,Yes,0.5549570257964128,Medium Risk
5013-SBUIH,No,0.12200854875048606,Low Risk
1023-BQXZE,No,0.028172515461287635,Low Risk
9163-GHAYE,No,0.2636243308879993,Low Risk
3904-UKFRE,Yes,0.6553599848149989,Medium Risk
5353-WILCI,No,0.12172685863072014,Low Risk
0709-TVGUR,Yes,0.7336283701166453,High Risk
0058-EVZWM,No,0.26104032379570696,Low Risk
6023-YEBUP,Yes,0.817586408008494,High Risk
7209-JCUDS,Yes,0.7399473446970543,High Risk
7009-PCARS,No,0.007090770904282165,Low Risk
0519-DRGTI,No,0.07378990036417357,Low Risk
1017-FBQMM,No,0.1326826950128643,Low Risk
3001-CBHLQ,Yes,0.6309851741877248,Medium Risk
1985-MBRYP,No,0.011275119337473185,Low Risk
6158-DWPZT,No,0.24304284222804984,Low Risk
9372-TXXPS,No,0.005334973327428476,Low Risk
3259-QMXUN,No,0.048294121182659557,Low Risk
1015-JPFYW,No,0.06779771491292493,Low Risk
6645-MXQJT,Yes,0.561951463847924,Medium Risk
4360-QRAVE,No,0.20125580919709932,Low Risk
8433-WPJTV,No,0.15958338562669347,Low Risk
5804-JMYIO,No,0.008359507670884041,Low Risk
